ytid,start,end,url,path,status,md5,ts,label_ids,label_names,num_labels,feature_path
0gcJJ_M3gP0,30.0,40.0,https://www.youtube.com/watch?v=0gcJJ_M3gP0,data\environment\raw\0gcJJ_M3gP0_30.0_40.0.wav,ok,8a35b1e56d2d26c8e548ab78b2300cac,1762950054.8501635,/m/06h7j;/m/09x0r;/t/dd00128,"[""Run;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\0gcJJ_M3gP0_30.0_40.0.npy
0hrpu0UHkVw,260.0,270.0,https://www.youtube.com/watch?v=0hrpu0UHkVw,data\environment\raw\0hrpu0UHkVw_260.0_270.0.wav,ok,eaff86640df0820818d94011974813c5,1762950065.2925968,/m/03qtwd;/m/053hz1;/t/dd00135,"[""Crowd;Cheering;Children shouting""]",1,..\data\environment\processed\features\0hrpu0UHkVw_260.0_270.0.npy
0jBiK305ZIY,30.0,40.0,https://www.youtube.com/watch?v=0jBiK305ZIY,data\environment\raw\0jBiK305ZIY_30.0_40.0.wav,ok,e0018eb868efebcfa954bdca1128f2d7,1762950074.4196603,/m/012f08;/m/07rknqz;/m/07yv9;/m/0k4j,"[""Motor vehicle (road);Skidding;Vehicle;Car""]",1,..\data\environment\processed\features\0jBiK305ZIY_30.0_40.0.npy
0jaaX-we-8g,0.0,10.0,https://www.youtube.com/watch?v=0jaaX-we-8g,data\environment\raw\0jaaX-we-8g_0.0_10.0.wav,ok,ef25242e258e40034c51a61141871a3f,1762950082.485121,/m/07qfr4h;/m/09x0r;/t/dd00128,"[""Hubbub, speech noise, speech babble;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\0jaaX-we-8g_0.0_10.0.npy
0kuZvI5eQwg,30.0,40.0,https://www.youtube.com/watch?v=0kuZvI5eQwg,data\environment\raw\0kuZvI5eQwg_30.0_40.0.wav,ok,14ab338df623d8f337c66df1182a9e6c,1762950091.515841,/m/015p6;/m/020bb7;/m/07r_25d;/m/0h0rv,"[""Bird;Bird vocalization, bird call, bird song;Coo;Pigeon, dove""]",1,..\data\environment\processed\features\0kuZvI5eQwg_30.0_40.0.npy
0l8d_NhvFwY,80.0,90.0,https://www.youtube.com/watch?v=0l8d_NhvFwY,data\environment\raw\0l8d_NhvFwY_80.0_90.0.wav,ok,7d6e1412112b1b5b560cf1a64c4aac12,1762950099.8926163,/m/0j2kx,"[""Waterfall""]",1,..\data\environment\processed\features\0l8d_NhvFwY_80.0_90.0.npy
0m72FCNQQEI,40.0,50.0,https://www.youtube.com/watch?v=0m72FCNQQEI,data\environment\raw\0m72FCNQQEI_40.0_50.0.wav,ok,13e3aa7e316df7a64d4b4e36bcc2ec63,1762950109.3367682,/m/014yck;/m/07yv9;/m/0cmf2;/m/0k5j,"[""Aircraft engine;Vehicle;Fixed-wing aircraft, airplane;Aircraft""]",1,..\data\environment\processed\features\0m72FCNQQEI_40.0_50.0.npy
0mgwBb6HO-k,420.0,430.0,https://www.youtube.com/watch?v=0mgwBb6HO-k,data\environment\raw\0mgwBb6HO-k_420.0_430.0.wav,ok,82c526bab18efbfcaee77df87cf19c03,1762950118.659762,/m/012f08;/m/07yv9;/m/0h9mv;/m/0k4j,"[""Motor vehicle (road);Vehicle;Tire squeal;Car""]",1,..\data\environment\processed\features\0mgwBb6HO-k_420.0_430.0.npy
0mkgZLfBqsg,30.0,40.0,https://www.youtube.com/watch?v=0mkgZLfBqsg,data\environment\raw\0mkgZLfBqsg_30.0_40.0.wav,ok,358473a2104dd864660268e5edb47848,1762950126.7784467,/m/04cvmfc;/m/04rlf;/m/0jbk;/t/dd00129,"[""Roar;Music;Animal;Outside, rural or natural""]",1,..\data\environment\processed\features\0mkgZLfBqsg_30.0_40.0.npy
0oIFGARD9xE,410.0,420.0,https://www.youtube.com/watch?v=0oIFGARD9xE,data\environment\raw\0oIFGARD9xE_410.0_420.0.wav,ok,18970daa57686e8231d1c245c9706b3e,1762950155.5721989,/m/015lz1;/m/016cjb;/m/02mscn;/m/03qtwd;/m/04rlf;/m/0l14jd,"[""Singing;Gospel music;Christian music;Crowd;Music;Choir""]",1,..\data\environment\processed\features\0oIFGARD9xE_410.0_420.0.npy
0omVgdC33FQ,10.0,20.0,https://www.youtube.com/watch?v=0omVgdC33FQ,data\environment\raw\0omVgdC33FQ_10.0_20.0.wav,ok,c1592ba18f057f50fa70e48f719ac2cb,1762950163.7160711,/m/01g50p;/m/0284vy3;/m/06d_3;/m/07jdr,"[""Railroad car, train wagon;Train horn;Rail transport;Train""]",1,..\data\environment\processed\features\0omVgdC33FQ_10.0_20.0.npy
0pgG7Rk_eqM,140.0,150.0,https://www.youtube.com/watch?v=0pgG7Rk_eqM,data\environment\raw\0pgG7Rk_eqM_140.0_150.0.wav,ok,f64cca10485c7bedaa0cd63e4109c2d1,1762950172.2402983,/m/01j4z9;/t/dd00129,"[""Chainsaw;Outside, rural or natural""]",1,..\data\environment\processed\features\0pgG7Rk_eqM_140.0_150.0.npy
0pxApm5Y6eM,140.0,150.0,https://www.youtube.com/watch?v=0pxApm5Y6eM,data\environment\raw\0pxApm5Y6eM_140.0_150.0.wav,ok,a88350af324e7c97adfa55a57967563f,1762950201.853528,/m/03p19w;/m/09x0r;/t/dd00129,"[""Jackhammer;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\0pxApm5Y6eM_140.0_150.0.npy
0qMF1IbyV3I,60.0,70.0,https://www.youtube.com/watch?v=0qMF1IbyV3I,data\environment\raw\0qMF1IbyV3I_60.0_70.0.wav,ok,e5ee2b228e7f2d22676393258d9e6eff,1762950231.1253939,/m/01280g;/m/0cdnk;/m/0jbk,"[""Wild animals;Roaring cats (lions, tigers);Animal""]",1,..\data\environment\processed\features\0qMF1IbyV3I_60.0_70.0.npy
0tn9MdMeXKw,210.0,220.0,https://www.youtube.com/watch?v=0tn9MdMeXKw,data\environment\raw\0tn9MdMeXKw_210.0_220.0.wav,ok,7cd339770bbba97266cad2f5e655dbde,1762950250.6579125,/t/dd00112;/t/dd00125,"[""Crumpling, crinkling;Inside, small room""]",1,..\data\environment\processed\features\0tn9MdMeXKw_210.0_220.0.npy
0vxnu9MTHg8,30.0,40.0,https://www.youtube.com/watch?v=0vxnu9MTHg8,data\environment\raw\0vxnu9MTHg8_30.0_40.0.wav,ok,ce19d2ad2744a0e8e0fcf7ba75c5f7ca,1762950259.0472264,/m/07swgks;/m/09x0r;/m/0j6m2,"[""Gurgling;Speech;Stream""]",1,..\data\environment\processed\features\0vxnu9MTHg8_30.0_40.0.npy
0w1DJl3BCrY,470.0,480.0,https://www.youtube.com/watch?v=0w1DJl3BCrY,data\environment\raw\0w1DJl3BCrY_470.0_480.0.wav,ok,85ae92dd00e453db7a112feabc393e03,1762950269.2289786,/m/04rlf;/m/07r4wb8;/t/dd00125,"[""Music;Knock;Inside, small room""]",1,..\data\environment\processed\features\0w1DJl3BCrY_470.0_480.0.npy
0xps9c25LqE,180.0,190.0,https://www.youtube.com/watch?v=0xps9c25LqE,data\environment\raw\0xps9c25LqE_180.0_190.0.wav,ok,6374a679cd86f6608cb0485b46fab916,1762950298.368796,/m/019jd;/m/034srq;/m/03m9d0z;/m/05kq4;/m/0hsrw;/t/dd00092,"[""Boat, Water vehicle;Waves, surf;Wind;Ocean;Sailboat, sailing ship;Wind noise (microphone)""]",1,..\data\environment\processed\features\0xps9c25LqE_180.0_190.0.npy
1018edESAkw,0.0,10.0,https://www.youtube.com/watch?v=1018edESAkw,data\environment\raw\1018edESAkw_0.0_10.0.wav,ok,9b25b38a504d2c266058f71577fd2dfd,1762950307.2888217,/m/02g901;/m/09x0r;/t/dd00125,"[""Electric shaver, electric razor;Speech;Inside, small room""]",1,..\data\environment\processed\features\1018edESAkw_0.0_10.0.npy
11-d3rWQxZY,40.0,50.0,https://www.youtube.com/watch?v=11-d3rWQxZY,data\environment\raw\11-d3rWQxZY_40.0_50.0.wav,ok,744e8793feb7e87390db77c82b2a9757,1762950316.52227,/m/02_41;/m/03m9d0z;/t/dd00092,"[""Fire;Wind;Wind noise (microphone)""]",1,..\data\environment\processed\features\11-d3rWQxZY_40.0_50.0.npy
15htpcg-ii4,230.0,240.0,https://www.youtube.com/watch?v=15htpcg-ii4,data\environment\raw\15htpcg-ii4_230.0_240.0.wav,ok,db8b17ddb8903b108ed0f29dfd77d303,1762950345.638844,/m/04rlf;/m/09x0r;/m/0dwt5;/t/dd00125,"[""Music;Speech;Vibraphone;Inside, small room""]",1,..\data\environment\processed\features\15htpcg-ii4_230.0_240.0.npy
15mQMIemjFM,90.0,100.0,https://www.youtube.com/watch?v=15mQMIemjFM,data\environment\raw\15mQMIemjFM_90.0_100.0.wav,ok,7ed9f4b3406160bc73f3f3ab7935a4d4,1762950354.4479063,/m/07pxg6y;/m/09x0r;/t/dd00126,"[""Eruption;Speech;Inside, large room or hall""]",1,..\data\environment\processed\features\15mQMIemjFM_90.0_100.0.npy
18booxzbgjQ,70.0,80.0,https://www.youtube.com/watch?v=18booxzbgjQ,data\environment\raw\18booxzbgjQ_70.0_80.0.wav,ok,14040efcea9532272bd65238c217d6c4,1762950363.1201868,/m/0j6m2,"[""Stream""]",1,..\data\environment\processed\features\18booxzbgjQ_70.0_80.0.npy
19DRe0cdeXQ,20.0,30.0,https://www.youtube.com/watch?v=19DRe0cdeXQ,data\environment\raw\19DRe0cdeXQ_20.0_30.0.wav,ok,39caed40025828415d5a8be4f2fe895e,1762950371.6659548,/m/028v0c;/m/07r4wb8;/t/dd00128,"[""Silence;Knock;Outside, urban or manmade""]",1,..\data\environment\processed\features\19DRe0cdeXQ_20.0_30.0.npy
1CouJesdH7M,300.0,310.0,https://www.youtube.com/watch?v=1CouJesdH7M,data\environment\raw\1CouJesdH7M_300.0_310.0.wav,ok,fb28ee0a2403d5668619ba42869aa9aa,1762950381.2756488,/m/019jd;/m/03m9d0z;/m/06q74;/t/dd00092,"[""Boat, Water vehicle;Wind;Ship;Wind noise (microphone)""]",1,..\data\environment\processed\features\1CouJesdH7M_300.0_310.0.npy
1E_3Grl-3PA,340.0,350.0,https://www.youtube.com/watch?v=1E_3Grl-3PA,data\environment\raw\1E_3Grl-3PA_340.0_350.0.wav,ok,e5de63a1eb6b86fca68144e666c67280,1762950390.3304355,/m/015p6;/m/020bb7;/m/07r_25d;/m/0h0rv,"[""Bird;Bird vocalization, bird call, bird song;Coo;Pigeon, dove""]",1,..\data\environment\processed\features\1E_3Grl-3PA_340.0_350.0.npy
1GekS7z6LAI,16.0,26.0,https://www.youtube.com/watch?v=1GekS7z6LAI,data\environment\raw\1GekS7z6LAI_16.0_26.0.wav,ok,d561545ccaa429f9e38de72983887292,1762950419.0546494,/m/0j6m2,"[""Stream""]",1,..\data\environment\processed\features\1GekS7z6LAI_16.0_26.0.npy
1IFfUjdN91k,30.0,40.0,https://www.youtube.com/watch?v=1IFfUjdN91k,data\environment\raw\1IFfUjdN91k_30.0_40.0.wav,ok,4c3adb9515e9b4c8a1edac2ffcd14c4b,1762950428.368547,/m/015p6;/m/020bb7;/m/07pggtn;/m/07r_25d;/m/0h0rv,"[""Bird;Bird vocalization, bird call, bird song;Chirp, tweet;Coo;Pigeon, dove""]",1,..\data\environment\processed\features\1IFfUjdN91k_30.0_40.0.npy
1JEa_q6nHOE,90.0,100.0,https://www.youtube.com/watch?v=1JEa_q6nHOE,data\environment\raw\1JEa_q6nHOE_90.0_100.0.wav,ok,d10c5a99bd2aa8f875c71d258851d5b6,1762950436.8764627,/m/0cj0r;/t/dd00129,"[""Pink noise;Outside, rural or natural""]",1,..\data\environment\processed\features\1JEa_q6nHOE_90.0_100.0.npy
1JbzuVEv3Sw,60.0,70.0,https://www.youtube.com/watch?v=1JbzuVEv3Sw,data\environment\raw\1JbzuVEv3Sw_60.0_70.0.wav,ok,52e6e7be7b5368aa930f210dc9730cdd,1762950446.3771336,/m/02rr_;/m/04rlf;/m/04szw;/m/07m2kt;/m/09x0r;/t/dd00125,"[""Effects unit;Music;Musical instrument;Chorus effect;Speech;Inside, small room""]",1,..\data\environment\processed\features\1JbzuVEv3Sw_60.0_70.0.npy
1Ms9GajaUQ4,30.0,40.0,https://www.youtube.com/watch?v=1Ms9GajaUQ4,data\environment\raw\1Ms9GajaUQ4_30.0_40.0.wav,ok,e269c066c10fb774855c21a9fa863105,1762950475.7255583,/t/dd00134,"[""Car passing by""]",1,..\data\environment\processed\features\1Ms9GajaUQ4_30.0_40.0.npy
1NYANpd5Grs,160.0,170.0,https://www.youtube.com/watch?v=1NYANpd5Grs,data\environment\raw\1NYANpd5Grs_160.0_170.0.wav,ok,85934c9510af0dc3dc86d8224ec807b2,1762950483.8906732,/m/068hy;/m/07pdhp0;/m/0bt9lr;/t/dd00125,"[""Domestic animals, pets;Biting;Dog;Inside, small room""]",1,..\data\environment\processed\features\1NYANpd5Grs_160.0_170.0.npy
1OM5619KGEI,0.0,10.0,https://www.youtube.com/watch?v=1OM5619KGEI,data\environment\raw\1OM5619KGEI_0.0_10.0.wav,ok,1cf4fc1097b39f57ccd35a121979b049,1762950491.9433377,/m/06mb1;/m/0jb2l;/m/0ngt1,"[""Rain;Thunderstorm;Thunder""]",1,..\data\environment\processed\features\1OM5619KGEI_0.0_10.0.npy
1ObaLGDunXY,50.0,60.0,https://www.youtube.com/watch?v=1ObaLGDunXY,data\environment\raw\1ObaLGDunXY_50.0_60.0.wav,ok,082389da5969cf2a37569aaaace82ec9,1762950501.368616,/m/04rlf;/m/09x0r;/t/dd00127;/t/dd00128,"[""Music;Speech;Inside, public space;Outside, urban or manmade""]",1,..\data\environment\processed\features\1ObaLGDunXY_50.0_60.0.npy
1PQCymDynPs,240.0,250.0,https://www.youtube.com/watch?v=1PQCymDynPs,data\environment\raw\1PQCymDynPs_240.0_250.0.wav,ok,249e4df58a601f996beeb1723fdd4b9f,1762950509.9168549,/m/07yv9;/m/0btp2,"[""Vehicle;Traffic noise, roadway noise""]",1,..\data\environment\processed\features\1PQCymDynPs_240.0_250.0.npy
1PS6X_Kg3-M,170.0,180.0,https://www.youtube.com/watch?v=1PS6X_Kg3-M,data\environment\raw\1PS6X_Kg3-M_170.0_180.0.wav,ok,4c9754d3f650b382635babf2a1766b37,1762950517.883017,/m/07r10fb,"[""Raindrop""]",1,..\data\environment\processed\features\1PS6X_Kg3-M_170.0_180.0.npy
1Pe-XrXSg64,80.0,90.0,https://www.youtube.com/watch?v=1Pe-XrXSg64,data\environment\raw\1Pe-XrXSg64_80.0_90.0.wav,ok,f331b4373872a32d5a93523a49b02ebc,1762950527.7606952,/m/09x0r;/m/0fx9l;/t/dd00125,"[""Speech;Microwave oven;Inside, small room""]",1,..\data\environment\processed\features\1Pe-XrXSg64_80.0_90.0.npy
1Q7aLH4z8Bs,40.0,50.0,https://www.youtube.com/watch?v=1Q7aLH4z8Bs,data\environment\raw\1Q7aLH4z8Bs_40.0_50.0.wav,ok,cb80ca5681229124e9f9674b4e8f2cdc,1762950536.0340934,/m/0j6m2,"[""Stream""]",1,..\data\environment\processed\features\1Q7aLH4z8Bs_40.0_50.0.npy
1TpuuM-CRfE,100.0,110.0,https://www.youtube.com/watch?v=1TpuuM-CRfE,data\environment\raw\1TpuuM-CRfE_100.0_110.0.wav,ok,c7e792779abbac790ca7d0def5de2487,1762950572.653963,/g/122z_qxw;/m/09x0r;/t/dd00129,"[""Firecracker;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\1TpuuM-CRfE_100.0_110.0.npy
1V6XB6jcz7c,20.0,30.0,https://www.youtube.com/watch?v=1V6XB6jcz7c,data\environment\raw\1V6XB6jcz7c_20.0_30.0.wav,ok,f45f37eec51695cd1d842549401af6b0,1762950580.992744,/m/014yck;/m/07phhsh;/m/07yv9;/m/0cmf2;/m/0k5j,"[""Aircraft engine;Rumble;Vehicle;Fixed-wing aircraft, airplane;Aircraft""]",1,..\data\environment\processed\features\1V6XB6jcz7c_20.0_30.0.npy
1VCWRcg51gs,30.0,40.0,https://www.youtube.com/watch?v=1VCWRcg51gs,data\environment\raw\1VCWRcg51gs_30.0_40.0.wav,ok,2f6a50751b698d92d55f6dc8244a69dc,1762950590.6121259,/m/0j6m2,"[""Stream""]",1,..\data\environment\processed\features\1VCWRcg51gs_30.0_40.0.npy
1Z19W2GRX2s,70.0,80.0,https://www.youtube.com/watch?v=1Z19W2GRX2s,data\environment\raw\1Z19W2GRX2s_70.0_80.0.wav,ok,344c822afba5d5b123ad347349fcf4f8,1762950638.9829316,/m/03qtwd;/m/04gy_2;/m/053hz1,"[""Crowd;Battle cry;Cheering""]",1,..\data\environment\processed\features\1Z19W2GRX2s_70.0_80.0.npy
1_CJYwtUVaI,20.0,30.0,https://www.youtube.com/watch?v=1_CJYwtUVaI,data\environment\raw\1_CJYwtUVaI_20.0_30.0.wav,ok,2878cc5e856ad4615a1d37701c25572c,1762950648.5257008,/m/07rkbfh;/m/09x0r;/t/dd00126,"[""Chatter;Speech;Inside, large room or hall""]",1,..\data\environment\processed\features\1_CJYwtUVaI_20.0_30.0.npy
1_K3G1EcYLw,80.0,90.0,https://www.youtube.com/watch?v=1_K3G1EcYLw,data\environment\raw\1_K3G1EcYLw_80.0_90.0.wav,ok,8b1e139f8be92ca8c8b3c16cb1d33c36,1762950656.9130642,/m/0btp2,"[""Traffic noise, roadway noise""]",1,..\data\environment\processed\features\1_K3G1EcYLw_80.0_90.0.npy
1_PQvsAw110,70.0,80.0,https://www.youtube.com/watch?v=1_PQvsAw110,data\environment\raw\1_PQvsAw110_70.0_80.0.wav,ok,8b957fd967280d995a650ad1cc666099,1762950666.1607115,/m/07phhsh;/m/07yv9;/t/dd00129,"[""Rumble;Vehicle;Outside, rural or natural""]",1,..\data\environment\processed\features\1_PQvsAw110_70.0_80.0.npy
1_cwgiVIRJw,30.0,40.0,https://www.youtube.com/watch?v=1_cwgiVIRJw,data\environment\raw\1_cwgiVIRJw_30.0_40.0.wav,ok,374ed09f9f66b69bf2f10e7930dbdf17,1762950675.572835,/m/0j2kx,"[""Waterfall""]",1,..\data\environment\processed\features\1_cwgiVIRJw_30.0_40.0.npy
1aiMcQqOIO4,120.0,130.0,https://www.youtube.com/watch?v=1aiMcQqOIO4,data\environment\raw\1aiMcQqOIO4_120.0_130.0.wav,ok,59a5e844e5b893752798803aa7abace0,1762950705.0820317,/m/0j6m2;/t/dd00088,"[""Stream;Gush""]",1,..\data\environment\processed\features\1aiMcQqOIO4_120.0_130.0.npy
1d-J3Tl_cnQ,30.0,40.0,https://www.youtube.com/watch?v=1d-J3Tl_cnQ,data\environment\raw\1d-J3Tl_cnQ_30.0_40.0.wav,ok,762b5576e46dfd8255481c516568ee1c,1762950714.5474901,/m/019jd;/m/02rlv9,"[""Boat, Water vehicle;Motorboat, speedboat""]",1,..\data\environment\processed\features\1d-J3Tl_cnQ_30.0_40.0.npy
1d0fsHq1qks,160.0,170.0,https://www.youtube.com/watch?v=1d0fsHq1qks,data\environment\raw\1d0fsHq1qks_160.0_170.0.wav,ok,5287f6317c40351aa432c5d428fb3251,1762950723.2168522,/m/04rlf;/m/07p6mqd;/m/09x0r;/t/dd00128,"[""Music;Slosh;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\1d0fsHq1qks_160.0_170.0.npy
1e-TMhmrgwQ,210.0,220.0,https://www.youtube.com/watch?v=1e-TMhmrgwQ,data\environment\raw\1e-TMhmrgwQ_210.0_220.0.wav,ok,fdf19849fff0f270127a3fbc7f6d1bdb,1762950752.4042287,/m/07s02z0;/m/09x0r;/t/dd00125,"[""Squeal;Speech;Inside, small room""]",1,..\data\environment\processed\features\1e-TMhmrgwQ_210.0_220.0.npy
1ej-NI9vgkk,80.0,90.0,https://www.youtube.com/watch?v=1ej-NI9vgkk,data\environment\raw\1ej-NI9vgkk_80.0_90.0.wav,ok,8df93b93d5791672ff07f147f26bcd21,1762950760.8694434,/m/03qtwd;/m/05zppz;/m/09x0r,"[""Crowd;Male speech, man speaking;Speech""]",1,..\data\environment\processed\features\1ej-NI9vgkk_80.0_90.0.npy
1fP9nwukYk4,0.0,10.0,https://www.youtube.com/watch?v=1fP9nwukYk4,data\environment\raw\1fP9nwukYk4_0.0_10.0.wav,ok,c91ccfe83cd0a1711ef8f7107356592c,1762950768.9809158,/m/04cvmfc;/m/09x0r;/t/dd00125,"[""Roar;Speech;Inside, small room""]",1,..\data\environment\processed\features\1fP9nwukYk4_0.0_10.0.npy
1gfkQ8bmN1Q,30.0,40.0,https://www.youtube.com/watch?v=1gfkQ8bmN1Q,data\environment\raw\1gfkQ8bmN1Q_30.0_40.0.wav,ok,f3f5efc415a08486e55af257919f8cbb,1762950777.2107491,/m/01xq0k1;/m/07rpkh9;/m/0ch8v,"[""Cattle, bovinae;Moo;Livestock, farm animals, working animals""]",1,..\data\environment\processed\features\1gfkQ8bmN1Q_30.0_40.0.npy
1hizec7Ei2Y,10.0,20.0,https://www.youtube.com/watch?v=1hizec7Ei2Y,data\environment\raw\1hizec7Ei2Y_10.0_20.0.wav,ok,864c6bb8063021e7a64cd9235689c121,1762950786.403119,/m/01jg1z;/m/09x0r;/t/dd00129,"[""Heart murmur;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\1hizec7Ei2Y_10.0_20.0.npy
1jokDJHu4_s,40.0,50.0,https://www.youtube.com/watch?v=1jokDJHu4_s,data\environment\raw\1jokDJHu4_s_40.0_50.0.wav,ok,baee1848a8081ed6eab62d9f30a6c764,1762950795.571745,/m/07pb8fc;/m/07yv9;/t/dd00129,"[""Idling;Vehicle;Outside, rural or natural""]",1,..\data\environment\processed\features\1jokDJHu4_s_40.0_50.0.npy
1jyBARHxmlc,160.0,170.0,https://www.youtube.com/watch?v=1jyBARHxmlc,data\environment\raw\1jyBARHxmlc_160.0_170.0.wav,ok,f26200290f24adbaa800f9b51149d9cf,1762950804.1585233,/m/03k3r;/m/04rlf;/m/09x0r;/m/0jbk;/t/dd00129,"[""Horse;Music;Speech;Animal;Outside, rural or natural""]",1,..\data\environment\processed\features\1jyBARHxmlc_160.0_170.0.npy
1kplUdxiw3s,240.0,250.0,https://www.youtube.com/watch?v=1kplUdxiw3s,data\environment\raw\1kplUdxiw3s_240.0_250.0.wav,ok,aa4605cc8f6bcfb69d23cd9313f0dbbf,1762950813.4147878,/m/0195fx;/m/01g50p;/m/06d_3;/m/07jdr;/t/dd00048,"[""Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\1kplUdxiw3s_240.0_250.0.npy
1l7BjFDQLUM,90.0,100.0,https://www.youtube.com/watch?v=1l7BjFDQLUM,data\environment\raw\1l7BjFDQLUM_90.0_100.0.wav,ok,2785aab1d6da441bb466d23830046c2d,1762950822.7294104,/m/0395lw;/m/04rlf;/t/dd00125,"[""Bell;Music;Inside, small room""]",1,..\data\environment\processed\features\1l7BjFDQLUM_90.0_100.0.npy
1n10YoQuAvw,140.0,150.0,https://www.youtube.com/watch?v=1n10YoQuAvw,data\environment\raw\1n10YoQuAvw_140.0_150.0.wav,ok,774a8823d461de88353d58aac2b95321,1762950832.4450579,/m/018w8;/m/04rlf;/m/09x0r;/t/dd00126,"[""Basketball bounce;Music;Speech;Inside, large room or hall""]",1,..\data\environment\processed\features\1n10YoQuAvw_140.0_150.0.npy
1nF0Pv-VBSc,580.0,590.0,https://www.youtube.com/watch?v=1nF0Pv-VBSc,data\environment\raw\1nF0Pv-VBSc_580.0_590.0.wav,ok,7d016e00aaf40b7327606d8d73fe67ee,1762950841.8393419,/m/015p6;/m/020bb7;/m/06_y0by;/m/07pggtn,"[""Bird;Bird vocalization, bird call, bird song;Environmental noise;Chirp, tweet""]",1,..\data\environment\processed\features\1nF0Pv-VBSc_580.0_590.0.npy
1o6y6ssTCgU,170.0,180.0,https://www.youtube.com/watch?v=1o6y6ssTCgU,data\environment\raw\1o6y6ssTCgU_170.0_180.0.wav,ok,3b920a505fcf203c0dbc318935c517af,1762950870.2670598,/m/08j51y;/m/09x0r;/t/dd00125,"[""Dental drill, dentist's drill;Speech;Inside, small room""]",1,..\data\environment\processed\features\1o6y6ssTCgU_170.0_180.0.npy
1qAvaKlkJis,30.0,40.0,https://www.youtube.com/watch?v=1qAvaKlkJis,data\environment\raw\1qAvaKlkJis_30.0_40.0.wav,ok,7cedec749fe581a49942f97583584d05,1762950900.6841369,/m/07qn4z3;/t/dd00128,"[""Rattle;Outside, urban or manmade""]",1,..\data\environment\processed\features\1qAvaKlkJis_30.0_40.0.npy
1t3Cpx7HYf4,0.0,10.0,https://www.youtube.com/watch?v=1t3Cpx7HYf4,data\environment\raw\1t3Cpx7HYf4_0.0_10.0.wav,ok,99cbd00795090512f3852ffe6c416422,1762950929.8148916,/m/012f08;/m/01jwx6;/m/02mk9;/m/07yv9;/t/dd00130,"[""Motor vehicle (road);Vibration;Engine;Vehicle;Engine starting""]",1,..\data\environment\processed\features\1t3Cpx7HYf4_0.0_10.0.npy
1xRoPmw1yCY,160.0,170.0,https://www.youtube.com/watch?v=1xRoPmw1yCY,data\environment\raw\1xRoPmw1yCY_160.0_170.0.wav,ok,87d69638a4b710edd891c75c0043aecf,1762950939.5072374,/m/07pc8lb;/m/09x0r;/t/dd00125,"[""Breaking;Speech;Inside, small room""]",1,..\data\environment\processed\features\1xRoPmw1yCY_160.0_170.0.npy
1xa_I50b_bM,30.0,40.0,https://www.youtube.com/watch?v=1xa_I50b_bM,data\environment\raw\1xa_I50b_bM_30.0_40.0.wav,ok,ac4cae8b35637123fbcddb15d00cceee,1762950947.9265106,/m/09t49;/t/dd00092,"[""Rustling leaves;Wind noise (microphone)""]",1,..\data\environment\processed\features\1xa_I50b_bM_30.0_40.0.npy
1yRMYH8cSFM,190.0,200.0,https://www.youtube.com/watch?v=1yRMYH8cSFM,data\environment\raw\1yRMYH8cSFM_190.0_200.0.wav,ok,a8c2e65432ad323c57114836393632bd,1762950957.4988039,/m/04zmvq;/m/06d_3;/m/07jdr,"[""Train whistle;Rail transport;Train""]",1,..\data\environment\processed\features\1yRMYH8cSFM_190.0_200.0.npy
2-1wY_Ndtgw,10.0,20.0,https://www.youtube.com/watch?v=2-1wY_Ndtgw,data\environment\raw\2-1wY_Ndtgw_10.0_20.0.wav,ok,019f55453d5463b72fca49a5dc71a45e,1762950965.9666,/m/07yv9;/m/09x0r;/m/0k4j;/t/dd00129;/t/dd00130,"[""Vehicle;Speech;Car;Outside, rural or natural;Engine starting""]",1,..\data\environment\processed\features\2-1wY_Ndtgw_10.0_20.0.npy
2-APL9g4ito,140.0,150.0,https://www.youtube.com/watch?v=2-APL9g4ito,data\environment\raw\2-APL9g4ito_140.0_150.0.wav,ok,3dd8239a8546b9d186e10f50697aa2d8,1762950975.7528083,/m/04rlf;/m/07qfr4h;/m/09x0r;/t/dd00126,"[""Music;Hubbub, speech noise, speech babble;Speech;Inside, large room or hall""]",1,..\data\environment\processed\features\2-APL9g4ito_140.0_150.0.npy
2-RBVkZKJ54,50.0,60.0,https://www.youtube.com/watch?v=2-RBVkZKJ54,data\environment\raw\2-RBVkZKJ54_50.0_60.0.wav,ok,d587c954983b3a05153718a79c93abcc,1762950984.129928,/m/03qtwd;/m/053hz1;/t/dd00135,"[""Crowd;Cheering;Children shouting""]",1,..\data\environment\processed\features\2-RBVkZKJ54_50.0_60.0.npy
2-uMMdsFEWM,30.0,40.0,https://www.youtube.com/watch?v=2-uMMdsFEWM,data\environment\raw\2-uMMdsFEWM_30.0_40.0.wav,ok,0f7c9f031691353437126802b657fe94,1762950993.3088152,/m/019jd;/m/02rlv9,"[""Boat, Water vehicle;Motorboat, speedboat""]",1,..\data\environment\processed\features\2-uMMdsFEWM_30.0_40.0.npy
