clip_id,audio_path,label,source,duration,seg_start,seg_end
cv_common_voice_en_197164,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_197164.mp3,single_speaker,common_voice,,,
cv_common_voice_en_197165,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_197165.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687346,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687346.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687348,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687348.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687350,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687350.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23650749,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23650749.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23650750,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23650750.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23650751,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23650751.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19673264,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19673264.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19673267,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19673267.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19673268,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19673268.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18341583,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18341583.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18341584,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18341584.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21024750,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21024750.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21024752,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21024752.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21024753,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21024753.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19748871,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19748871.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19748872,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19748872.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19748873,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19748873.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19490966,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19490966.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19490967,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19490967.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19490968,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19490968.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22951258,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22951258.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22951259,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22951259.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22951260,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22951260.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20271494,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20271494.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20271495,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20271495.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20271496,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20271496.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19726872,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19726872.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19726873,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19726873.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19726874,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19726874.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20491387,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20491387.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20491390,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20491390.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20491391,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20491391.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19559444,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19559444.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19559447,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19559447.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19559448,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19559448.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18264468,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18264468.mp3,single_speaker,common_voice,,,
cv_common_voice_en_168178,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_168178.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23694382,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23694382.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23694386,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23694386.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23694387,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23694387.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21104757,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21104757.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21104758,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21104758.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21104760,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21104760.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18302191,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18302191.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19201095,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19201095.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19201097,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19201097.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19201099,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19201099.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20306270,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20306270.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20306272,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20306272.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20306276,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20306276.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18191253,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18191253.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18191254,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18191254.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18178983,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18178983.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18178986,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18178986.mp3,single_speaker,common_voice,,,
cv_common_voice_en_13115,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_13115.mp3,single_speaker,common_voice,,,
cv_common_voice_en_13116,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_13116.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19332306,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19332306.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19332307,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19332307.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19332308,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19332308.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18017109,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18017109.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18017111,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18017111.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18017112,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18017112.mp3,single_speaker,common_voice,,,
cv_common_voice_en_173871,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_173871.mp3,single_speaker,common_voice,,,
cv_common_voice_en_173872,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_173872.mp3,single_speaker,common_voice,,,
cv_common_voice_en_173873,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_173873.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19861026,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19861026.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19861027,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19861027.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19861028,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19861028.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19676384,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19676384.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19676385,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19676385.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19676387,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19676387.mp3,single_speaker,common_voice,,,
cv_common_voice_en_17794466,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_17794466.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19505623,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19505623.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19505625,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19505625.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19505627,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19505627.mp3,single_speaker,common_voice,,,
cv_common_voice_en_17285519,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_17285519.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19714716,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19714716.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19714717,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19714717.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19714719,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19714719.mp3,single_speaker,common_voice,,,
cv_common_voice_en_17790349,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_17790349.mp3,single_speaker,common_voice,,,
cv_common_voice_en_150931,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_150931.mp3,single_speaker,common_voice,,,
cv_common_voice_en_15875037,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_15875037.mp3,single_speaker,common_voice,,,
cv_common_voice_en_15875039,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_15875039.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20490664,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20490664.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20490665,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20490665.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20490667,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20490667.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22767027,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22767027.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22767028,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22767028.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22767029,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22767029.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18666394,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18666394.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18666395,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18666395.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18666397,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18666397.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19775386,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19775386.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19775389,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19775389.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19775391,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19775391.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18747652,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18747652.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18747654,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18747654.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18747655,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18747655.mp3,single_speaker,common_voice,,,
cv_common_voice_en_158507,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_158507.mp3,single_speaker,common_voice,,,
cv_common_voice_en_158508,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_158508.mp3,single_speaker,common_voice,,,
cv_common_voice_en_158509,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_158509.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19600562,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19600562.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19600563,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19600563.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19600564,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19600564.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22525318,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22525318.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22525329,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22525329.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22528249,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22528249.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19667160,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19667160.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19667161,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19667161.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19667162,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19667162.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19631259,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19631259.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19631263,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19631263.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18540003,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18540003.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18540005,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18540005.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18540006,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18540006.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19951278,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19951278.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19951279,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19951279.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19951280,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19951280.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19594267,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19594267.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19594268,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19594268.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19594269,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19594269.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18282099,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18282099.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18909686,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18909686.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18909688,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18909688.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18909689,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18909689.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18460666,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18460666.mp3,single_speaker,common_voice,,,
