ytid,label_names,label_ids,feature_path
100856,"['Bus', 'Motor vehicle (road)', 'Vehicle', 'Vehicle sounds']","[24, 123, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100856.npy
100857,"['Bus', 'Motor vehicle (road)', 'Vehicle', 'Vehicle sounds']","[24, 123, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100857.npy
100884,"['Human sounds', 'Human voice']","[103, 104]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100884.npy
100886,"['Animal', 'Animal sounds', 'Cricket', 'Insect', 'Wild animals']","[5, 6, 50, 107, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100886.npy
100888,"['Animal', 'Animal sounds', 'Bird', 'Wild animals']","[5, 6, 15, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100888.npy
100892,"['Animal', 'Animal sounds', 'Bird', 'Wild animals']","[5, 6, 15, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100892.npy
100893,"['Animal', 'Animal sounds', 'Bird', 'Wild animals']","[5, 6, 15, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100893.npy
100895,"['Human sounds', 'Human voice']","[103, 104]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100895.npy
100896,"['Human sounds', 'Human voice', 'Shout', 'Yell']","[103, 104, 155, 206]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100896.npy
100897,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Typewriter', 'Typing']","[63, 119, 189, 190]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100897.npy
1009,"['Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds', 'Wood']","[63, 66, 119, 204]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\1009.npy
10090,"['Breathing', 'Human sounds', 'Respiratory sounds']","[22, 103, 146]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\10090.npy
100904,"['Applause', 'Chatter', 'Cheering', 'Clapping', 'Crowd sounds', 'Hands', 'Human group actions', 'Human sounds', 'Human voice', 'Male speech, man speaking', 'Screaming', 'Shout', 'Speech']","[7, 30, 31, 40, 53, 97, 102, 103, 104, 115, 152, 155, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100904.npy
100912,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100912.npy
100914,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100914.npy
100915,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100915.npy
100916,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100916.npy
100923,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100923.npy
100926,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100926.npy
100930,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100930.npy
100934,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100934.npy
100935,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100935.npy
10094,"['Breathing', 'Human sounds', 'Respiratory sounds']","[22, 103, 146]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\10094.npy
100940,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100940.npy
100943,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100943.npy
100944,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100944.npy
100945,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100945.npy
100946,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100946.npy
100949,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100949.npy
100952,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100952.npy
100956,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100956.npy
100963,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100963.npy
100965,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100965.npy
100966,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100966.npy
100969,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100969.npy
100971,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100971.npy
100973,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100973.npy
100978,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100978.npy
100984,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100984.npy
100985,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100985.npy
100986,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100986.npy
100989,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100989.npy
100990,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\100990.npy
1010,"['Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds']","[63, 66, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\1010.npy
101000,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101000.npy
101001,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101001.npy
101004,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101004.npy
101006,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101006.npy
101009,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101009.npy
101015,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101015.npy
101027,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101027.npy
101032,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101032.npy
101041,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101041.npy
101048,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101048.npy
10105,"['Breathing', 'Human sounds', 'Respiratory sounds']","[22, 103, 146]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\10105.npy
101061,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101061.npy
101062,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101062.npy
101072,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101072.npy
101077,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101077.npy
101095,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101095.npy
1011,"['Animal sounds', 'Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds', 'Rattle']","[6, 63, 66, 119, 144]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\1011.npy
10110,"['Breathing', 'Human sounds', 'Respiratory sounds']","[22, 103, 146]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\10110.npy
101100,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101100.npy
101106,"['Human sounds', 'Human voice', 'Speech']","[103, 104, 165]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101106.npy
101135,"['Keyboard (musical)', 'Music', 'Musical instrument', 'Organ']","[108, 125, 126, 129]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101135.npy
101136,"['Keyboard (musical)', 'Music', 'Musical instrument', 'Organ']","[108, 125, 126, 129]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101136.npy
101137,"['Keyboard (musical)', 'Music', 'Musical instrument', 'Organ']","[108, 125, 126, 129]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101137.npy
101141,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101141.npy
101142,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101142.npy
101143,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101143.npy
101144,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101144.npy
101145,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101145.npy
101146,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101146.npy
101147,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101147.npy
101148,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101148.npy
101149,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101149.npy
101150,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101150.npy
101151,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101151.npy
101152,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101152.npy
101153,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101153.npy
101154,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101154.npy
101155,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101155.npy
101156,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101156.npy
101157,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101157.npy
101158,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101158.npy
101159,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101159.npy
10116,"['Breathing', 'Human sounds', 'Respiratory sounds']","[22, 103, 146]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\10116.npy
101160,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101160.npy
101161,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101161.npy
101162,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101162.npy
101163,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101163.npy
101164,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101164.npy
101165,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101165.npy
101166,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101166.npy
101167,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101167.npy
101168,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\101168.npy
